sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-001,ACAP3,1348,49,0.03635014836795252
OBS-006-001,ACAT1,1348,101,0.07492581602373888
OBS-006-001,ACAT2,1348,173,0.12833827893175073
OBS-006-001,ACBD3,1348,356,0.26409495548961426
OBS-006-001,ACBD4,1348,33,0.024480712166172106
OBS-006-001,ACBD5,1348,115,0.08531157270029674
OBS-006-001,ACBD6,1348,159,0.11795252225519288
OBS-006-001,ACBD7,1348,5,0.00370919881305638
OBS-006-001,ACCS,1348,21,0.015578635014836795
OBS-006-001,ACD,1348,60,0.04451038575667656
OBS-006-001,ACE,1348,12,0.008902077151335312
OBS-006-001,ACER1,1348,1,7.41839762611276e-4
OBS-006-001,ACER2,1348,43,0.031899109792284865
OBS-006-001,ACER3,1348,156,0.11572700296735905
OBS-006-001,ACHE,1348,7,0.0051928783382789315
OBS-006-001,ACIN1,1348,380,0.2818991097922849
OBS-006-001,ACKR1,1348,14,0.010385756676557863
OBS-006-001,ACKR2,1348,3,0.002225519287833828
OBS-006-001,ACKR3,1348,8,0.005934718100890208
OBS-006-001,ACKR4,1348,6,0.004451038575667656
OBS-006-001,ACLY,1348,136,0.10089020771513353
OBS-006-001,ACMSD,1348,2,0.001483679525222552
OBS-006-001,ACO1,1348,34,0.025222551928783383
OBS-006-001,ACO2,1348,149,0.11053412462908012
OBS-006-001,ACOD1,1348,3,0.002225519287833828
OBS-006-001,ACOT1,1348,2,0.001483679525222552
OBS-006-001,ACOT11,1348,12,0.008902077151335312
OBS-006-001,ACOT13,1348,73,0.05415430267062315
OBS-006-001,ACOT2,1348,53,0.039317507418397624
OBS-006-001,ACOT4,1348,9,0.0066765578635014835
OBS-006-001,ACOT7,1348,140,0.10385756676557864
OBS-006-001,ACOT8,1348,53,0.039317507418397624
OBS-006-001,ACOT9,1348,400,0.29673590504451036
OBS-006-001,ACOX1,1348,94,0.06973293768545995
OBS-006-001,ACOX2,1348,1,7.41839762611276e-4
