sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-002,DCTN5,6760,1220,0.1804733727810651
OBS-006-002,DCTN6,6760,1102,0.16301775147928993
OBS-006-002,DCTPP1,6760,1035,0.15310650887573965
OBS-006-002,DCUN1D1,6760,2381,0.3522189349112426
OBS-006-002,DCUN1D2,6760,854,0.12633136094674557
OBS-006-002,DCUN1D3,6760,268,0.03964497041420118
OBS-006-002,DCUN1D4,6760,1100,0.16272189349112426
OBS-006-002,DCUN1D5,6760,1703,0.2519230769230769
OBS-006-002,DCXR,6760,2228,0.329585798816568
OBS-006-002,DDA1,6760,1114,0.164792899408284
OBS-006-002,DDAH1,6760,9,0.0013313609467455621
OBS-006-002,DDAH2,6760,1031,0.15251479289940828
OBS-006-002,DDB1,6760,1788,0.2644970414201183
OBS-006-002,DDB2,6760,2653,0.39245562130177514
OBS-006-002,DDC,6760,2,2.958579881656805e-4
OBS-006-002,DDHD1,6760,4086,0.6044378698224852
OBS-006-002,DDHD2,6760,1089,0.161094674556213
OBS-006-002,DDI2,6760,992,0.1467455621301775
OBS-006-002,DDIAS,6760,130,0.019230769230769232
OBS-006-002,DDIT3,6760,1580,0.23372781065088757
OBS-006-002,DDIT4,6760,3826,0.5659763313609467
OBS-006-002,DDIT4L,6760,42,0.00621301775147929
OBS-006-002,DDN,6760,1,1.4792899408284024e-4
OBS-006-002,DDOST,6760,3291,0.4868343195266272
OBS-006-002,DDR1,6760,12,0.0017751479289940828
OBS-006-002,DDR2,6760,40,0.005917159763313609
OBS-006-002,DDRGK1,6760,2065,0.30547337278106507
OBS-006-002,DDT,6760,4085,0.6042899408284024
OBS-006-002,DDTL,6760,59,0.008727810650887574
OBS-006-002,DDX1,6760,1529,0.22618343195266272
OBS-006-002,DDX10,6760,1272,0.1881656804733728
OBS-006-002,DDX11,6760,710,0.10502958579881656
OBS-006-002,DDX17,6760,5412,0.8005917159763314
OBS-006-002,DDX18,6760,2793,0.41316568047337277
OBS-006-002,DDX19A,6760,389,0.05754437869822485
OBS-006-002,DDX19B,6760,596,0.08816568047337278
OBS-006-002,DDX20,6760,346,0.05118343195266272
OBS-006-002,DDX21,6760,2433,0.3599112426035503
OBS-006-002,DDX23,6760,1041,0.1539940828402367
OBS-006-002,DDX24,6760,4221,0.6244082840236687
OBS-006-002,DDX25,6760,10,0.0014792899408284023
OBS-006-002,DDX27,6760,1488,0.22011834319526627
OBS-006-002,DDX28,6760,212,0.031360946745562134
OBS-006-002,DDX31,6760,448,0.06627218934911243
OBS-006-002,DDX39A,6760,2192,0.3242603550295858
OBS-006-002,DDX39B,6760,1613,0.2386094674556213
OBS-006-002,DDX3X,6760,3630,0.5369822485207101
OBS-006-002,DDX3Y,6760,3490,0.5162721893491125
OBS-006-002,DDX4,6760,25,0.0036982248520710057
OBS-006-002,DDX41,6760,512,0.0757396449704142
OBS-006-002,DDX42,6760,1512,0.22366863905325443
OBS-006-002,DDX43,6760,124,0.018343195266272188
OBS-006-002,DDX46,6760,3401,0.5031065088757396
OBS-006-002,DDX47,6760,96,0.014201183431952662
OBS-006-002,DDX49,6760,845,0.125
OBS-006-002,DDX5,6760,5449,0.8060650887573965
OBS-006-002,DDX50,6760,2264,0.3349112426035503
OBS-006-002,DDX51,6760,215,0.031804733727810654
OBS-006-002,DDX52,6760,1921,0.2841715976331361
OBS-006-002,DDX54,6760,873,0.12914201183431953
OBS-006-002,DDX55,6760,849,0.12559171597633137
OBS-006-002,DDX56,6760,526,0.07781065088757397
OBS-006-002,DDX58,6760,625,0.09245562130177515
OBS-006-002,DDX59,6760,742,0.10976331360946745
OBS-006-002,DDX6,6760,4192,0.6201183431952663
OBS-006-002,DDX60,6760,338,0.05
OBS-006-002,DDX60L,6760,1013,0.14985207100591716
OBS-006-002,DEAF1,6760,997,0.1474852071005917
OBS-006-002,DEC1,6760,259,0.03831360946745562
OBS-006-002,DECR1,6760,3014,0.44585798816568045
OBS-006-002,DECR2,6760,38,0.005621301775147929
OBS-006-002,DEDD,6760,617,0.09127218934911242
OBS-006-002,DEDD2,6760,1000,0.14792899408284024
OBS-006-002,DEF6,6760,1891,0.27973372781065087
OBS-006-002,DEF8,6760,438,0.06479289940828402
OBS-006-002,DEFB119,6760,1,1.4792899408284024e-4
OBS-006-002,DEFB131B,6760,9,0.0013313609467455621
OBS-006-002,DEGS1,6760,2234,0.3304733727810651
OBS-006-002,DEGS2,6760,59,0.008727810650887574
OBS-006-002,DEK,6760,4846,0.7168639053254438
OBS-006-002,DELE1,6760,839,0.12411242603550296
OBS-006-002,DENND1A,6760,2526,0.3736686390532544
OBS-006-002,DENND1B,6760,4365,0.6457100591715976
OBS-006-002,DENND1C,6760,1140,0.16863905325443787
OBS-006-002,DENND2A,6760,31,0.004585798816568047
OBS-006-002,DENND2C,6760,27,0.003994082840236686
OBS-006-002,DENND2D,6760,1017,0.15044378698224853
OBS-006-002,DENND3,6760,2416,0.357396449704142
OBS-006-002,DENND4A,6760,4725,0.6989644970414202
OBS-006-002,DENND4B,6760,893,0.13210059171597632
OBS-006-002,DENND4C,6760,4018,0.5943786982248521
OBS-006-002,DENND5A,6760,565,0.08357988165680473
OBS-006-002,DENND5B,6760,33,0.004881656804733727
OBS-006-002,DENND6A,6760,2669,0.3948224852071006
OBS-006-002,DENND6B,6760,909,0.13446745562130177
OBS-006-002,DENR,6760,2460,0.363905325443787
OBS-006-002,DEPDC1,6760,678,0.10029585798816568
OBS-006-002,DEPDC1B,6760,1073,0.15872781065088756
OBS-006-002,DEPDC4,6760,132,0.01952662721893491
OBS-006-002,DEPDC5,6760,274,0.04053254437869822
OBS-006-002,DEPDC7,6760,34,0.005029585798816568
OBS-006-002,DEPP1,6760,16,0.002366863905325444
OBS-006-002,DEPTOR,6760,49,0.007248520710059172
OBS-006-002,DERA,6760,1175,0.17381656804733728
OBS-006-002,DERL1,6760,2556,0.37810650887573966
OBS-006-002,DERL2,6760,1973,0.29186390532544376
OBS-006-002,DERL3,6760,206,0.03047337278106509
OBS-006-002,DESI1,6760,1392,0.20591715976331362
OBS-006-002,DESI2,6760,1893,0.2800295857988166
OBS-006-002,DET1,6760,165,0.02440828402366864
OBS-006-002,DEUP1,6760,12,0.0017751479289940828
OBS-006-002,DEXI,6760,468,0.06923076923076923
OBS-006-002,DFFA,6760,852,0.12603550295857988
OBS-006-002,DFFB,6760,240,0.03550295857988166
OBS-006-002,DGAT1,6760,489,0.07233727810650888
OBS-006-002,DGAT2,6760,8,0.001183431952662722
OBS-006-002,DGAT2L6,6760,6,8.875739644970414e-4
OBS-006-002,DGCR2,6760,1589,0.23505917159763315
OBS-006-002,DGCR6,6760,70,0.010355029585798817
OBS-006-002,DGCR6L,6760,1971,0.2915680473372781
OBS-006-002,DGCR8,6760,496,0.07337278106508875
OBS-006-002,DGKA,6760,1666,0.24644970414201184
OBS-006-002,DGKB,6760,4,5.91715976331361e-4
OBS-006-002,DGKD,6760,2386,0.3529585798816568
OBS-006-002,DGKE,6760,1948,0.28816568047337277
OBS-006-002,DGKG,6760,74,0.010946745562130178
OBS-006-002,DGKH,6760,3142,0.464792899408284
OBS-006-002,DGKI,6760,17,0.002514792899408284
OBS-006-002,DGKK,6760,4,5.91715976331361e-4
OBS-006-002,DGKQ,6760,159,0.0235207100591716
OBS-006-002,DGKZ,6760,1908,0.2822485207100592
OBS-006-002,DGLUCY,6760,2979,0.44068047337278105
OBS-006-002,DGUOK,6760,3261,0.482396449704142
OBS-006-002,DHCR24,6760,341,0.05044378698224852
OBS-006-002,DHCR7,6760,318,0.0470414201183432
OBS-006-002,DHDDS,6760,906,0.13402366863905327
OBS-006-002,DHDH,6760,53,0.007840236686390533
OBS-006-002,DHFR,6760,1293,0.19127218934911241
OBS-006-002,DHFR2,6760,181,0.026775147928994082
OBS-006-002,DHH,6760,6,8.875739644970414e-4
OBS-006-002,DHODH,6760,161,0.02381656804733728
OBS-006-002,DHPS,6760,2205,0.3261834319526627
OBS-006-002,DHRS1,6760,454,0.06715976331360947
OBS-006-002,DHRS11,6760,102,0.015088757396449704
OBS-006-002,DHRS12,6760,127,0.01878698224852071
OBS-006-002,DHRS13,6760,308,0.045562130177514794
OBS-006-002,DHRS2,6760,17,0.002514792899408284
OBS-006-002,DHRS3,6760,307,0.04541420118343195
OBS-006-002,DHRS4,6760,712,0.10532544378698225
OBS-006-002,DHRS4L2,6760,1545,0.22855029585798817
OBS-006-002,DHRS7,6760,2764,0.4088757396449704
OBS-006-002,DHRS7B,6760,917,0.13565088757396448
OBS-006-002,DHRSX,6760,2926,0.43284023668639054
OBS-006-002,DHTKD1,6760,610,0.09023668639053255
OBS-006-002,DHX15,6760,2778,0.4109467455621302
OBS-006-002,DHX16,6760,590,0.08727810650887574
OBS-006-002,DHX29,6760,1668,0.2467455621301775
OBS-006-002,DHX30,6760,1534,0.22692307692307692
OBS-006-002,DHX32,6760,799,0.11819526627218935
OBS-006-002,DHX33,6760,535,0.07914201183431953
OBS-006-002,DHX34,6760,283,0.04186390532544379
OBS-006-002,DHX35,6760,755,0.11168639053254438
OBS-006-002,DHX36,6760,2872,0.42485207100591715
OBS-006-002,DHX37,6760,523,0.07736686390532545
OBS-006-002,DHX38,6760,889,0.13150887573964498
OBS-006-002,DHX40,6760,1191,0.17618343195266273
OBS-006-002,DHX57,6760,960,0.14201183431952663
OBS-006-002,DHX58,6760,149,0.022041420118343195
OBS-006-002,DHX8,6760,1394,0.2062130177514793
OBS-006-002,DHX9,6760,3109,0.4599112426035503
OBS-006-002,DIABLO.1,6760,168,0.02485207100591716
OBS-006-002,DIAPH1,6760,4909,0.7261834319526628
OBS-006-002,DIAPH2,6760,3230,0.47781065088757396
OBS-006-002,DIAPH3,6760,1775,0.2625739644970414
OBS-006-002,DICER1,6760,2200,0.3254437869822485
OBS-006-002,DIDO1,6760,2846,0.4210059171597633
OBS-006-002,DIMT1,6760,713,0.10547337278106508
OBS-006-002,DIO1,6760,94,0.013905325443786982
OBS-006-002,DIO2,6760,12,0.0017751479289940828
OBS-006-002,DIP2A,6760,2526,0.3736686390532544
OBS-006-002,DIP2B,6760,2279,0.3371301775147929
OBS-006-002,DIP2C,6760,150,0.022189349112426034
OBS-006-002,DIRAS2,6760,2,2.958579881656805e-4
OBS-006-002,DIRC2,6760,599,0.0886094674556213
OBS-006-002,DIRC3,6760,157,0.023224852071005917
OBS-006-002,DIS3,6760,1393,0.20606508875739646
OBS-006-002,DIS3L,6760,762,0.11272189349112426
OBS-006-002,DIS3L2,6760,2052,0.30355029585798815
OBS-006-002,DISC1,6760,1687,0.24955621301775147
OBS-006-002,DISP1,6760,255,0.03772189349112426
OBS-006-002,DISP2,6760,5,7.396449704142012e-4
OBS-006-002,DISP3,6760,7,0.0010355029585798817
OBS-006-002,DIXDC1,6760,603,0.08920118343195266
OBS-006-002,DKC1,6760,1174,0.17366863905325444
OBS-006-002,DKK2,6760,8,0.001183431952662722
OBS-006-002,DKK3,6760,5,7.396449704142012e-4
OBS-006-002,DKK4,6760,1,1.4792899408284024e-4
OBS-006-002,DLAT,6760,471,0.06967455621301775
OBS-006-002,DLC1,6760,16,0.002366863905325444
OBS-006-002,DLD,6760,1404,0.2076923076923077
OBS-006-002,DLEC1,6760,140,0.020710059171597635
OBS-006-002,DLEU7,6760,4,5.91715976331361e-4
OBS-006-002,DLG1,6760,3848,0.5692307692307692
OBS-006-002,DLG2,6760,328,0.0485207100591716
OBS-006-002,DLG3,6760,965,0.14275147928994084
OBS-006-002,DLG4,6760,58,0.008579881656804733
OBS-006-002,DLG5,6760,417,0.06168639053254438
OBS-006-002,DLGAP1,6760,181,0.026775147928994082
OBS-006-002,DLGAP2,6760,32,0.004733727810650888
OBS-006-002,DLGAP3,6760,34,0.005029585798816568
OBS-006-002,DLGAP4,6760,922,0.1363905325443787
OBS-006-002,DLGAP5,6760,1535,0.22707100591715976
OBS-006-002,DLK2,6760,13,0.0019230769230769232
OBS-006-002,DLL1,6760,21,0.003106508875739645
OBS-006-002,DLL3,6760,33,0.004881656804733727
OBS-006-002,DLST,6760,1525,0.22559171597633135
OBS-006-002,DLX4,6760,2,2.958579881656805e-4
OBS-006-002,DMAC1,6760,1233,0.182396449704142
OBS-006-002,DMAC2,6760,524,0.07751479289940828
OBS-006-002,DMAP1,6760,830,0.1227810650887574
OBS-006-002,DMBX1,6760,14,0.0020710059171597634
OBS-006-002,DMC1,6760,312,0.046153846153846156
OBS-006-002,DMD,6760,106,0.015680473372781067
OBS-006-002,DMGDH,6760,169,0.025
OBS-006-002,DMKN,6760,1,1.4792899408284024e-4
OBS-006-002,DMPK,6760,202,0.029881656804733727
OBS-006-002,DMRT1,6760,5,7.396449704142012e-4
OBS-006-002,DMRT2,6760,269,0.039792899408284024
OBS-006-002,DMRTA1,6760,1,1.4792899408284024e-4
OBS-006-002,DMRTA2,6760,1,1.4792899408284024e-4
OBS-006-002,DMRTC1,6760,1,1.4792899408284024e-4
OBS-006-002,DMTF1,6760,2693,0.3983727810650888
OBS-006-002,DMTN,6760,196,0.028994082840236687
OBS-006-002,DMWD,6760,334,0.04940828402366864
OBS-006-002,DMXL1,6760,2465,0.3646449704142012
OBS-006-002,DMXL2,6760,75,0.011094674556213017
OBS-006-002,DNA2,6760,849,0.12559171597633137
OBS-006-002,DNAAF1,6760,1,1.4792899408284024e-4
OBS-006-002,DNAAF2,6760,702,0.10384615384615385
OBS-006-002,DNAAF3,6760,2,2.958579881656805e-4
OBS-006-002,DNAAF4,6760,6,8.875739644970414e-4
OBS-006-002,DNAAF5,6760,353,0.052218934911242604
OBS-006-002,DNAH1,6760,439,0.06494082840236687
OBS-006-002,DNAH10,6760,22,0.003254437869822485
OBS-006-002,DNAH10OS,6760,4,5.91715976331361e-4
OBS-006-002,DNAH11,6760,68,0.010059171597633136
OBS-006-002,DNAH12,6760,23,0.0034023668639053253
OBS-006-002,DNAH14,6760,86,0.01272189349112426
OBS-006-002,DNAH17,6760,128,0.01893491124260355
OBS-006-002,DNAH2,6760,8,0.001183431952662722
OBS-006-002,DNAH3,6760,79,0.011686390532544378
OBS-006-002,DNAH5,6760,3,4.437869822485207e-4
OBS-006-002,DNAH6,6760,56,0.008284023668639054
OBS-006-002,DNAH7,6760,23,0.0034023668639053253
OBS-006-002,DNAH8,6760,13,0.0019230769230769232
OBS-006-002,DNAH9,6760,78,0.011538461538461539
OBS-006-002,DNAI1,6760,1,1.4792899408284024e-4
OBS-006-002,DNAI2,6760,79,0.011686390532544378
OBS-006-002,DNAJA1,6760,3753,0.5551775147928995
OBS-006-002,DNAJA2,6760,2144,0.31715976331360946
OBS-006-002,DNAJA3,6760,585,0.08653846153846154
OBS-006-002,DNAJA4,6760,237,0.03505917159763314
OBS-006-002,DNAJB1,6760,1666,0.24644970414201184
OBS-006-002,DNAJB11,6760,1433,0.21198224852071007
OBS-006-002,DNAJB12,6760,1186,0.17544378698224852
OBS-006-002,DNAJB13,6760,14,0.0020710059171597634
OBS-006-002,DNAJB14,6760,3446,0.5097633136094675
OBS-006-002,DNAJB2,6760,607,0.08979289940828403
OBS-006-002,DNAJB4,6760,409,0.06050295857988166
OBS-006-002,DNAJB5,6760,18,0.0026627218934911242
OBS-006-002,DNAJB6,6760,3700,0.5473372781065089
OBS-006-002,DNAJB7,6760,20,0.0029585798816568047
OBS-006-002,DNAJB9,6760,1053,0.15576923076923077
OBS-006-002,DNAJC1,6760,3601,0.5326923076923077
OBS-006-002,DNAJC10,6760,773,0.1143491124260355
OBS-006-002,DNAJC11,6760,727,0.10754437869822485
OBS-006-002,DNAJC12,6760,79,0.011686390532544378
OBS-006-002,DNAJC13,6760,1336,0.19763313609467456
OBS-006-002,DNAJC14,6760,218,0.032248520710059174
OBS-006-002,DNAJC15,6760,3309,0.48949704142011835
OBS-006-002,DNAJC16,6760,794,0.11745562130177514
OBS-006-002,DNAJC17,6760,1097,0.16227810650887575
OBS-006-002,DNAJC18,6760,705,0.10428994082840237
OBS-006-002,DNAJC19,6760,2099,0.31050295857988164
OBS-006-002,DNAJC2,6760,1651,0.24423076923076922
OBS-006-002,DNAJC21,6760,2552,0.37751479289940826
OBS-006-002,DNAJC22,6760,3,4.437869822485207e-4
OBS-006-002,DNAJC24,6760,871,0.12884615384615383
OBS-006-002,DNAJC25,6760,208,0.03076923076923077
OBS-006-002,DNAJC25-GNG10,6760,71,0.010502958579881656
OBS-006-002,DNAJC27,6760,637,0.09423076923076923
OBS-006-002,DNAJC28,6760,29,0.004289940828402367
OBS-006-002,DNAJC3,6760,3149,0.4658284023668639
OBS-006-002,DNAJC30,6760,219,0.03239644970414201
OBS-006-002,DNAJC4,6760,1348,0.19940828402366864
OBS-006-002,DNAJC5,6760,2051,0.3034023668639053
OBS-006-002,DNAJC5B,6760,29,0.004289940828402367
OBS-006-002,DNAJC5G,6760,1,1.4792899408284024e-4
OBS-006-002,DNAJC6,6760,262,0.03875739644970414
OBS-006-002,DNAJC7,6760,2752,0.40710059171597635
OBS-006-002,DNAJC8,6760,3857,0.5705621301775148
OBS-006-002,DNAJC9,6760,1666,0.24644970414201184
OBS-006-002,DNAL1,6760,290,0.042899408284023666
OBS-006-002,DNAL4,6760,175,0.025887573964497042
OBS-006-002,DNALI1,6760,6,8.875739644970414e-4
OBS-006-002,DNASE1,6760,737,0.10902366863905326
OBS-006-002,DNASE1L1,6760,376,0.05562130177514793
OBS-006-002,DNASE1L2,6760,4,5.91715976331361e-4
OBS-006-002,DNASE2,6760,1029,0.1522189349112426
OBS-006-002,DND1,6760,12,0.0017751479289940828
OBS-006-002,DNER,6760,5,7.396449704142012e-4
OBS-006-002,DNHD1,6760,669,0.09896449704142012
OBS-006-002,DNLZ,6760,139,0.020562130177514792
OBS-006-002,DNM1,6760,53,0.007840236686390533
OBS-006-002,DNM1L,6760,2284,0.3378698224852071
OBS-006-002,DNM2,6760,3431,0.5075443786982249
OBS-006-002,DNM3,6760,451,0.06671597633136095
OBS-006-002,DNMBP,6760,187,0.027662721893491123
OBS-006-002,DNMT1,6760,2432,0.35976331360946745
OBS-006-002,DNMT3A,6760,1117,0.16523668639053254
OBS-006-002,DNMT3B,6760,189,0.027958579881656804
OBS-006-002,DNMT3L,6760,1,1.4792899408284024e-4
OBS-006-002,DNPEP,6760,740,0.10946745562130178
OBS-006-002,DNPH1,6760,1877,0.2776627218934911
OBS-006-002,DNTTIP1,6760,813,0.12026627218934911
OBS-006-002,DNTTIP2,6760,1974,0.29201183431952665
OBS-006-002,DOC2A,6760,2,2.958579881656805e-4
OBS-006-002,DOC2B,6760,4,5.91715976331361e-4
OBS-006-002,DOCK1,6760,10,0.0014792899408284023
OBS-006-002,DOCK10,6760,6150,0.9097633136094675
OBS-006-002,DOCK11,6760,3557,0.5261834319526627
OBS-006-002,DOCK2,6760,5494,0.8127218934911242
OBS-006-002,DOCK3,6760,224,0.033136094674556214
OBS-006-002,DOCK4,6760,38,0.005621301775147929
OBS-006-002,DOCK5,6760,2156,0.31893491124260354
OBS-006-002,DOCK6,6760,3,4.437869822485207e-4
OBS-006-002,DOCK7,6760,370,0.05473372781065089
OBS-006-002,DOCK8,6760,6430,0.9511834319526628
OBS-006-002,DOCK9,6760,1963,0.2903846153846154
OBS-006-002,DOHH,6760,321,0.04748520710059172
OBS-006-002,DOK1,6760,636,0.0940828402366864
OBS-006-002,DOK2,6760,3379,0.49985207100591716
OBS-006-002,DOK3,6760,15,0.0022189349112426036
OBS-006-002,DOK4,6760,56,0.008284023668639054
OBS-006-002,DOK5,6760,130,0.019230769230769232
OBS-006-002,DOK6,6760,610,0.09023668639053255
OBS-006-002,DOK7,6760,3,4.437869822485207e-4
OBS-006-002,DOLK,6760,73,0.010798816568047338
OBS-006-002,DOLPP1,6760,109,0.016124260355029587
OBS-006-002,DONSON,6760,402,0.059467455621301776
OBS-006-002,DOPEY1,6760,1417,0.20961538461538462
OBS-006-002,DOPEY2,6760,1007,0.14896449704142012
OBS-006-002,DOT1L,6760,929,0.1374260355029586
OBS-006-002,DPAGT1,6760,326,0.048224852071005915
OBS-006-002,DPCD,6760,203,0.03002958579881657
OBS-006-002,DPEP1,6760,2,2.958579881656805e-4
OBS-006-002,DPEP2,6760,225,0.03328402366863906
OBS-006-002,DPEP3,6760,6,8.875739644970414e-4
OBS-006-002,DPF1,6760,6,8.875739644970414e-4
OBS-006-002,DPF2,6760,1141,0.1687869822485207
OBS-006-002,DPF3,6760,985,0.14571005917159763
OBS-006-002,DPH1,6760,211,0.03121301775147929
OBS-006-002,DPH2,6760,118,0.017455621301775148
OBS-006-002,DPH3,6760,646,0.09556213017751479
OBS-006-002,DPH5,6760,381,0.05636094674556213
OBS-006-002,DPH6,6760,408,0.06035502958579882
OBS-006-002,DPH7,6760,607,0.08979289940828403
OBS-006-002,DPM1,6760,1677,0.24807692307692308
OBS-006-002,DPM2,6760,1332,0.1970414201183432
OBS-006-002,DPM3,6760,2323,0.3436390532544379
OBS-006-002,DPP10,6760,16,0.002366863905325444
OBS-006-002,DPP3,6760,322,0.04763313609467456
OBS-006-002,DPP4,6760,4180,0.6183431952662722
OBS-006-002,DPP6,6760,13,0.0019230769230769232
OBS-006-002,DPP7,6760,3930,0.5813609467455622
OBS-006-002,DPP8,6760,2304,0.3408284023668639
OBS-006-002,DPP9,6760,979,0.1448224852071006
OBS-006-002,DPPA5,6760,1,1.4792899408284024e-4
OBS-006-002,DPY19L1,6760,967,0.1430473372781065
OBS-006-002,DPY19L2,6760,33,0.004881656804733727
OBS-006-002,DPY19L3,6760,329,0.048668639053254435
OBS-006-002,DPY19L4,6760,555,0.08210059171597633
OBS-006-002,DPY30,6760,2672,0.3952662721893491
OBS-006-002,DPYD,6760,5984,0.8852071005917159
OBS-006-002,DPYS,6760,5,7.396449704142012e-4
OBS-006-002,DPYSL2,6760,1705,0.2522189349112426
OBS-006-002,DPYSL3,6760,3,4.437869822485207e-4
OBS-006-002,DPYSL4,6760,8,0.001183431952662722
OBS-006-002,DPYSL5,6760,1,1.4792899408284024e-4
OBS-006-002,DQX1,6760,6,8.875739644970414e-4
OBS-006-002,DR1,6760,2387,0.35310650887573963
OBS-006-002,DRAM1,6760,628,0.09289940828402367
OBS-006-002,DRAM2,6760,1564,0.23136094674556212
OBS-006-002,DRAP1,6760,4363,0.645414201183432
OBS-006-002,DRAXIN,6760,56,0.008284023668639054
OBS-006-002,DRC1,6760,19,0.0028106508875739645
OBS-006-002,DRC3,6760,67,0.009911242603550295
OBS-006-002,DRD2,6760,13,0.0019230769230769232
OBS-006-002,DRD3,6760,45,0.006656804733727811
OBS-006-002,DRD4,6760,14,0.0020710059171597634
OBS-006-002,DRG1,6760,1491,0.2205621301775148
OBS-006-002,DRG2,6760,945,0.13979289940828402
OBS-006-002,DRGX,6760,1,1.4792899408284024e-4
OBS-006-002,DRICH1,6760,38,0.005621301775147929
OBS-006-002,DROSHA,6760,891,0.13180473372781065
OBS-006-002,DRP2,6760,26,0.0038461538461538464
OBS-006-002,DSC3,6760,1,1.4792899408284024e-4
OBS-006-002,DSCAM,6760,9,0.0013313609467455621
OBS-006-002,DSCAML1,6760,485,0.07174556213017752
OBS-006-002,DSCC1,6760,503,0.07440828402366864
OBS-006-002,DSE,6760,283,0.04186390532544379
OBS-006-002,DSEL,6760,2,2.958579881656805e-4
OBS-006-002,DSG2,6760,7,0.0010355029585798817
OBS-006-002,DSG3,6760,5,7.396449704142012e-4
OBS-006-002,DSG4,6760,1,1.4792899408284024e-4
OBS-006-002,DSN1,6760,799,0.11819526627218935
OBS-006-002,DSP,6760,3,4.437869822485207e-4
OBS-006-002,DST,6760,1170,0.17307692307692307
OBS-006-002,DSTN,6760,3732,0.5520710059171597
OBS-006-002,DSTYK,6760,1496,0.22130177514792898
OBS-006-002,DTD1,6760,1618,0.23934911242603552
OBS-006-002,DTD2,6760,142,0.021005917159763313
OBS-006-002,DTHD1,6760,321,0.04748520710059172
OBS-006-002,DTL,6760,1198,0.1772189349112426
OBS-006-002,DTNA,6760,13,0.0019230769230769232
OBS-006-002,DTNB,6760,2639,0.3903846153846154
OBS-006-002,DTNBP1,6760,1359,0.2010355029585799
OBS-006-002,DTWD1,6760,1132,0.16745562130177516
OBS-006-002,DTWD2,6760,100,0.014792899408284023
OBS-006-002,DTX1,6760,1,1.4792899408284024e-4
OBS-006-002,DTX2,6760,360,0.05325443786982249
OBS-006-002,DTX3,6760,121,0.017899408284023668
OBS-006-002,DTX3L,6760,967,0.1430473372781065
OBS-006-002,DTX4,6760,5,7.396449704142012e-4
OBS-006-002,DTYMK,6760,1685,0.2492603550295858
OBS-006-002,DUOX1,6760,245,0.036242603550295856
OBS-006-002,DUOX2,6760,2,2.958579881656805e-4
OBS-006-002,DUOXA1,6760,6,8.875739644970414e-4
OBS-006-002,DUPD1,6760,3,4.437869822485207e-4
OBS-006-002,DUS1L,6760,889,0.13150887573964498
OBS-006-002,DUS2,6760,539,0.07973372781065088
OBS-006-002,DUS3L,6760,584,0.0863905325443787
OBS-006-002,DUS4L,6760,338,0.05
OBS-006-002,DUSP1,6760,1645,0.24334319526627218
OBS-006-002,DUSP10,6760,1197,0.17707100591715977
OBS-006-002,DUSP11,6760,1185,0.1752958579881657
OBS-006-002,DUSP12,6760,951,0.14068047337278106
OBS-006-002,DUSP14,6760,330,0.04881656804733728
OBS-006-002,DUSP16,6760,2045,0.3025147928994083
OBS-006-002,DUSP18,6760,280,0.04142011834319527
OBS-006-002,DUSP19,6760,11,0.0016272189349112425
OBS-006-002,DUSP2,6760,1609,0.23801775147928994
OBS-006-002,DUSP22,6760,1212,0.17928994082840236
OBS-006-002,DUSP23,6760,792,0.11715976331360947
OBS-006-002,DUSP28,6760,529,0.07825443786982249
OBS-006-002,DUSP3,6760,170,0.02514792899408284
OBS-006-002,DUSP4,6760,1513,0.22381656804733727
OBS-006-002,DUSP5,6760,2066,0.3056213017751479
OBS-006-002,DUSP6,6760,1661,0.24571005917159763
OBS-006-002,DUSP7,6760,243,0.03594674556213018
OBS-006-002,DUSP8,6760,85,0.01257396449704142
OBS-006-002,DUT,6760,3822,0.5653846153846154
OBS-006-002,DUXA,6760,1,1.4792899408284024e-4
OBS-006-002,DUXB,6760,4,5.91715976331361e-4
OBS-006-002,DVL1,6760,213,0.03150887573964497
OBS-006-002,DVL2,6760,335,0.04955621301775148
OBS-006-002,DVL3,6760,612,0.09053254437869822
OBS-006-002,DXO,6760,211,0.03121301775147929
OBS-006-002,DYM,6760,4306,0.6369822485207101
OBS-006-002,DYNC1H1,6760,3306,0.48905325443786984
OBS-006-002,DYNC1I1,6760,3,4.437869822485207e-4
OBS-006-002,DYNC1I2,6760,2143,0.3170118343195266
OBS-006-002,DYNC1LI1,6760,2105,0.3113905325443787
OBS-006-002,DYNC1LI2,6760,1711,0.25310650887573966
OBS-006-002,DYNC2H1,6760,393,0.058136094674556216
OBS-006-002,DYNC2LI1,6760,200,0.029585798816568046
OBS-006-002,DYNLL1,6760,4445,0.6575443786982249
OBS-006-002,DYNLL2,6760,1157,0.17115384615384616
OBS-006-002,DYNLRB1,6760,4180,0.6183431952662722
OBS-006-002,DYNLRB2,6760,105,0.015532544378698224
OBS-006-002,DYNLT1,6760,3428,0.5071005917159763
OBS-006-002,DYNLT3,6760,1127,0.16671597633136095
OBS-006-002,DYRK1A,6760,4589,0.6788461538461539
OBS-006-002,DYRK1B,6760,281,0.041568047337278105
OBS-006-002,DYRK2,6760,1227,0.18150887573964497
OBS-006-002,DYRK3,6760,82,0.0121301775147929
OBS-006-002,DYRK4,6760,490,0.07248520710059171
OBS-006-002,DYSF,6760,22,0.003254437869822485
OBS-006-002,DZANK1,6760,166,0.024556213017751478
OBS-006-002,DZIP1,6760,6,8.875739644970414e-4
