sample_name,gene,no_of_cells,no_of_pos_cells,frac_of_pos_cells
OBS-006-003,FBXW2,5740,2107,0.3670731707317073
OBS-006-003,FBXW4,5740,2282,0.3975609756097561
OBS-006-003,FBXW5,5740,1982,0.34529616724738676
OBS-006-003,FBXW7,5740,4410,0.7682926829268293
OBS-006-003,FBXW8,5740,1257,0.21898954703832751
OBS-006-003,FBXW9,5740,206,0.03588850174216028
OBS-006-003,FCAR,5740,1,1.7421602787456446e-4
OBS-006-003,FCER1A,5740,1,1.7421602787456446e-4
OBS-006-003,FCER1G,5740,13,0.002264808362369338
OBS-006-003,FCER2,5740,1143,0.19912891986062717
OBS-006-003,FCF1,5740,901,0.15696864111498257
OBS-006-003,FCGBP,5740,7,0.0012195121951219512
OBS-006-003,FCGR2A,5740,12,0.0020905923344947735
OBS-006-003,FCGR2B,5740,3,5.226480836236934e-4
OBS-006-003,FCGR3A,5740,8,0.0013937282229965157
OBS-006-003,FCGRT,5740,32,0.005574912891986063
OBS-006-003,FCHO1,5740,771,0.1343205574912892
OBS-006-003,FCHO2,5740,119,0.020731707317073172
OBS-006-003,FCHSD1,5740,396,0.06898954703832752
OBS-006-003,FCHSD2,5740,3349,0.5834494773519163
OBS-006-003,FCMR,5740,344,0.059930313588850176
OBS-006-003,FCRL2,5740,1,1.7421602787456446e-4
OBS-006-003,FCRL3,5740,1,1.7421602787456446e-4
OBS-006-003,FCRL5,5740,1,1.7421602787456446e-4
OBS-006-003,FCRL6,5740,26,0.004529616724738676
OBS-006-003,FCRLB,5740,42,0.007317073170731708
OBS-006-003,FDFT1,5740,2754,0.47979094076655054
OBS-006-003,FDPS,5740,3915,0.6820557491289199
OBS-006-003,FDX1,5740,2792,0.486411149825784
OBS-006-003,FDX2,5740,322,0.05609756097560976
OBS-006-003,FDXACB1,5740,91,0.015853658536585366
OBS-006-003,FDXR,5740,1117,0.1945993031358885
OBS-006-003,FECH,5740,429,0.07473867595818816
OBS-006-003,FEM1A,5740,319,0.055574912891986065
OBS-006-003,FEM1B,5740,749,0.13048780487804879
OBS-006-003,FEM1C,5740,563,0.09808362369337979
OBS-006-003,FEN1,5740,2329,0.40574912891986065
OBS-006-003,FER,5740,220,0.03832752613240418
OBS-006-003,FER1L5,5740,1,1.7421602787456446e-4
OBS-006-003,FER1L6,5740,5,8.710801393728223e-4
OBS-006-003,FERMT1,5740,38,0.00662020905923345
OBS-006-003,FERMT2,5740,5,8.710801393728223e-4
OBS-006-003,FERMT3,5740,3804,0.6627177700348432
OBS-006-003,FES,5740,206,0.03588850174216028
OBS-006-003,FEZ1,5740,4,6.968641114982578e-4
OBS-006-003,FEZ2,5740,1450,0.25261324041811845
OBS-006-003,FFAR4,5740,1,1.7421602787456446e-4
OBS-006-003,FGA,5740,1,1.7421602787456446e-4
OBS-006-003,FGD1,5740,62,0.010801393728222997
OBS-006-003,FGD2,5740,171,0.029790940766550523
OBS-006-003,FGD3,5740,2723,0.474390243902439
OBS-006-003,FGD4,5740,16,0.0027874564459930314
OBS-006-003,FGD5,5740,1,1.7421602787456446e-4
OBS-006-003,FGD6,5740,25,0.004355400696864111
OBS-006-003,FGF1,5740,2,3.484320557491289e-4
OBS-006-003,FGF10,5740,1,1.7421602787456446e-4
OBS-006-003,FGF11,5740,18,0.0031358885017421603
OBS-006-003,FGF12,5740,215,0.037456445993031356
OBS-006-003,FGF13,5740,4,6.968641114982578e-4
OBS-006-003,FGF14,5740,47,0.008188153310104529
OBS-006-003,FGF17,5740,2,3.484320557491289e-4
OBS-006-003,FGF18,5740,4,6.968641114982578e-4
OBS-006-003,FGF2,5740,122,0.021254355400696864
OBS-006-003,FGF20,5740,1,1.7421602787456446e-4
OBS-006-003,FGF21,5740,1,1.7421602787456446e-4
OBS-006-003,FGF22,5740,7,0.0012195121951219512
OBS-006-003,FGF7,5740,1,1.7421602787456446e-4
OBS-006-003,FGFBP2,5740,334,0.05818815331010453
OBS-006-003,FGFBP3,5740,97,0.016898954703832753
OBS-006-003,FGFR1,5740,1880,0.32752613240418116
OBS-006-003,FGFR1OP,5740,1633,0.28449477351916375
OBS-006-003,FGFR1OP2,5740,3851,0.6709059233449477
OBS-006-003,FGFR2,5740,3,5.226480836236934e-4
OBS-006-003,FGFR3,5740,4,6.968641114982578e-4
OBS-006-003,FGFR4,5740,2,3.484320557491289e-4
OBS-006-003,FGFRL1,5740,147,0.025609756097560974
OBS-006-003,FGGY,5740,1181,0.20574912891986064
OBS-006-003,FGL1,5740,1,1.7421602787456446e-4
OBS-006-003,FGL2,5740,260,0.04529616724738676
OBS-006-003,FGR,5740,6,0.0010452961672473868
OBS-006-003,FH,5740,1686,0.2937282229965157
OBS-006-003,FHAD1,5740,13,0.002264808362369338
OBS-006-003,FHDC1,5740,4,6.968641114982578e-4
OBS-006-003,FHIT,5740,272,0.047386759581881537
OBS-006-003,FHL1,5740,88,0.015331010452961672
OBS-006-003,FHL2,5740,30,0.005226480836236934
OBS-006-003,FHL3,5740,199,0.03466898954703833
OBS-006-003,FHOD1,5740,904,0.15749128919860628
OBS-006-003,FHOD3,5740,16,0.0027874564459930314
OBS-006-003,FIBP,5740,3423,0.5963414634146341
OBS-006-003,FICD,5740,352,0.06132404181184669
OBS-006-003,FIG4,5740,455,0.07926829268292683
OBS-006-003,FIGLA,5740,1,1.7421602787456446e-4
OBS-006-003,FIGNL1,5740,1434,0.24982578397212543
OBS-006-003,FILIP1,5740,16,0.0027874564459930314
OBS-006-003,FILIP1L,5740,1118,0.19477351916376306
OBS-006-003,FIP1L1,5740,1865,0.3249128919860627
OBS-006-003,FIS1,5740,4132,0.7198606271777004
OBS-006-003,FITM1,5740,12,0.0020905923344947735
OBS-006-003,FITM2,5740,115,0.02003484320557491
OBS-006-003,FIZ1,5740,212,0.036933797909407665
OBS-006-003,FKBP10,5740,2,3.484320557491289e-4
OBS-006-003,FKBP11,5740,2744,0.47804878048780486
OBS-006-003,FKBP14,5740,187,0.032578397212543554
OBS-006-003,FKBP15,5740,1400,0.24390243902439024
OBS-006-003,FKBP1A,5740,4710,0.8205574912891986
OBS-006-003,FKBP1B,5740,250,0.04355400696864112
OBS-006-003,FKBP1C,5740,3,5.226480836236934e-4
OBS-006-003,FKBP2,5740,4391,0.7649825783972125
OBS-006-003,FKBP3,5740,3198,0.5571428571428572
OBS-006-003,FKBP4,5740,557,0.09703832752613241
OBS-006-003,FKBP5,5740,3352,0.5839721254355401
OBS-006-003,FKBP6,5740,2,3.484320557491289e-4
OBS-006-003,FKBP7,5740,64,0.011149825783972125
OBS-006-003,FKBP8,5740,4178,0.7278745644599303
OBS-006-003,FKBP9,5740,95,0.016550522648083623
OBS-006-003,FKBPL,5740,264,0.045993031358885016
OBS-006-003,FKRP,5740,275,0.04790940766550523
OBS-006-003,FKTN,5740,665,0.11585365853658537
OBS-006-003,FLAD1,5740,730,0.12717770034843207
OBS-006-003,FLCN,5740,347,0.06045296167247387
OBS-006-003,FLG2,5740,1,1.7421602787456446e-4
OBS-006-003,FLI1,5740,3531,0.6151567944250871
OBS-006-003,FLII,5740,1189,0.20714285714285716
OBS-006-003,FLNA,5740,5092,0.8871080139372822
OBS-006-003,FLNB,5740,674,0.11742160278745645
OBS-006-003,FLNC,5740,1,1.7421602787456446e-4
OBS-006-003,FLOT1,5740,1027,0.1789198606271777
OBS-006-003,FLOT2,5740,1795,0.3127177700348432
OBS-006-003,FLRT1,5740,5,8.710801393728223e-4
OBS-006-003,FLT1,5740,1,1.7421602787456446e-4
OBS-006-003,FLT3,5740,17,0.002961672473867596
OBS-006-003,FLT3LG,5740,1690,0.29442508710801396
OBS-006-003,FLT4,5740,5,8.710801393728223e-4
OBS-006-003,FLVCR1,5740,854,0.14878048780487804
OBS-006-003,FLVCR2,5740,104,0.018118466898954706
OBS-006-003,FLYWCH1,5740,847,0.1475609756097561
OBS-006-003,FLYWCH2,5740,1673,0.2914634146341463
OBS-006-003,FMC1,5740,1199,0.2088850174216028
OBS-006-003,FMN1,5740,5,8.710801393728223e-4
OBS-006-003,FMN2,5740,14,0.0024390243902439024
OBS-006-003,FMNL1,5740,3827,0.6667247386759582
OBS-006-003,FMNL2,5740,17,0.002961672473867596
OBS-006-003,FMNL3,5740,1164,0.20278745644599303
OBS-006-003,FMO1,5740,1,1.7421602787456446e-4
OBS-006-003,FMO3,5740,1,1.7421602787456446e-4
OBS-006-003,FMO4,5740,30,0.005226480836236934
OBS-006-003,FMO5,5740,35,0.006097560975609756
OBS-006-003,FMOD,5740,2,3.484320557491289e-4
OBS-006-003,FMR1,5740,1340,0.23344947735191637
OBS-006-003,FN1,5740,125,0.02177700348432056
OBS-006-003,FN3K,5740,10,0.0017421602787456446
OBS-006-003,FN3KRP,5740,1087,0.18937282229965158
OBS-006-003,FNBP1,5740,5352,0.932404181184669
OBS-006-003,FNBP1L,5740,13,0.002264808362369338
OBS-006-003,FNBP4,5740,3809,0.663588850174216
OBS-006-003,FNDC1,5740,1,1.7421602787456446e-4
OBS-006-003,FNDC10,5740,244,0.04250871080139373
OBS-006-003,FNDC11,5740,7,0.0012195121951219512
OBS-006-003,FNDC3A,5740,3845,0.6698606271777003
OBS-006-003,FNDC3B,5740,4421,0.7702090592334495
OBS-006-003,FNDC5,5740,5,8.710801393728223e-4
OBS-006-003,FNDC7,5740,6,0.0010452961672473868
OBS-006-003,FNDC8,5740,6,0.0010452961672473868
OBS-006-003,FNDC9,5740,8,0.0013937282229965157
OBS-006-003,FNIP1,5740,1334,0.232404181184669
OBS-006-003,FNIP2,5740,2178,0.3794425087108014
OBS-006-003,FNTA,5740,1917,0.33397212543554006
OBS-006-003,FNTB,5740,99,0.01724738675958188
OBS-006-003,FO393400.1,5740,308,0.05365853658536585
OBS-006-003,FOCAD,5740,2432,0.4236933797909408
OBS-006-003,FOLR2,5740,4,6.968641114982578e-4
OBS-006-003,FOLR3,5740,2,3.484320557491289e-4
OBS-006-003,FOPNL,5740,1606,0.27979094076655053
OBS-006-003,FOS,5740,236,0.04111498257839721
OBS-006-003,FOSB,5740,698,0.121602787456446
OBS-006-003,FOSL1,5740,83,0.01445993031358885
OBS-006-003,FOSL2,5740,623,0.10853658536585366
OBS-006-003,FOXA2,5740,18,0.0031358885017421603
OBS-006-003,FOXA3,5740,2,3.484320557491289e-4
OBS-006-003,FOXB1,5740,61,0.010627177700348432
OBS-006-003,FOXD1,5740,22,0.003832752613240418
OBS-006-003,FOXD2,5740,29,0.005052264808362369
OBS-006-003,FOXD3,5740,7,0.0012195121951219512
OBS-006-003,FOXD4,5740,3,5.226480836236934e-4
OBS-006-003,FOXD4L4,5740,1,1.7421602787456446e-4
OBS-006-003,FOXD4L5,5740,2,3.484320557491289e-4
OBS-006-003,FOXJ1,5740,6,0.0010452961672473868
OBS-006-003,FOXJ2,5740,415,0.07229965156794425
OBS-006-003,FOXJ3,5740,3198,0.5571428571428572
OBS-006-003,FOXK1,5740,1433,0.24965156794425086
OBS-006-003,FOXK2,5740,2318,0.4038327526132404
OBS-006-003,FOXL1,5740,1,1.7421602787456446e-4
OBS-006-003,FOXM1,5740,1262,0.21986062717770036
OBS-006-003,FOXN2,5740,2912,0.5073170731707317
OBS-006-003,FOXN3,5740,4515,0.7865853658536586
OBS-006-003,FOXO1,5740,1981,0.34512195121951217
OBS-006-003,FOXO3,5740,1925,0.3353658536585366
OBS-006-003,FOXO4,5740,37,0.006445993031358885
OBS-006-003,FOXO6,5740,3,5.226480836236934e-4
OBS-006-003,FOXP1,5740,2653,0.46219512195121953
OBS-006-003,FOXP2,5740,106,0.018466898954703832
OBS-006-003,FOXP3,5740,72,0.012543554006968641
OBS-006-003,FOXP4,5740,146,0.025435540069686412
OBS-006-003,FOXRED1,5740,748,0.13031358885017422
OBS-006-003,FOXRED2,5740,76,0.0132404181184669
OBS-006-003,FP565260.1,5740,177,0.03083623693379791
OBS-006-003,FP565260.2,5740,1,1.7421602787456446e-4
OBS-006-003,FP565260.3,5740,5,8.710801393728223e-4
OBS-006-003,FP565260.6,5740,171,0.029790940766550523
OBS-006-003,FPGS,5740,1405,0.24477351916376305
OBS-006-003,FPGT,5740,125,0.02177700348432056
OBS-006-003,FPGT-TNNI3K,5740,2,3.484320557491289e-4
OBS-006-003,FPR1,5740,2,3.484320557491289e-4
OBS-006-003,FPR2,5740,1,1.7421602787456446e-4
OBS-006-003,FRA10AC1,5740,960,0.1672473867595819
OBS-006-003,FRAS1,5740,10,0.0017421602787456446
OBS-006-003,FRAT1,5740,102,0.017770034843205575
OBS-006-003,FRAT2,5740,336,0.05853658536585366
OBS-006-003,FREM2,5740,53,0.009233449477351916
OBS-006-003,FREM3,5740,12,0.0020905923344947735
OBS-006-003,FRG1,5740,3287,0.5726480836236933
OBS-006-003,FRK,5740,9,0.0015679442508710801
OBS-006-003,FRMD3,5740,200,0.03484320557491289
OBS-006-003,FRMD4A,5740,691,0.12038327526132404
OBS-006-003,FRMD4B,5740,1479,0.25766550522648085
OBS-006-003,FRMD5,5740,391,0.0681184668989547
OBS-006-003,FRMD6,5740,163,0.028397212543554005
OBS-006-003,FRMD8,5740,886,0.1543554006968641
OBS-006-003,FRMPD1,5740,5,8.710801393728223e-4
OBS-006-003,FRMPD2,5740,3,5.226480836236934e-4
OBS-006-003,FRMPD3,5740,2,3.484320557491289e-4
OBS-006-003,FRMPD4,5740,8,0.0013937282229965157
OBS-006-003,FRRS1,5740,27,0.004703832752613241
OBS-006-003,FRS2,5740,1651,0.2876306620209059
OBS-006-003,FRS3,5740,47,0.008188153310104529
OBS-006-003,FRY,5740,574,0.1
OBS-006-003,FRYL,5740,4302,0.7494773519163763
OBS-006-003,FSBP,5740,5,8.710801393728223e-4
OBS-006-003,FSCN1,5740,625,0.10888501742160278
OBS-006-003,FSCN3,5740,26,0.004529616724738676
OBS-006-003,FSD1,5740,143,0.024912891986062717
OBS-006-003,FSD1L,5740,1012,0.17630662020905924
OBS-006-003,FSD2,5740,43,0.007491289198606272
OBS-006-003,FSHR,5740,2,3.484320557491289e-4
OBS-006-003,FSIP1,5740,89,0.015505226480836238
OBS-006-003,FSIP2,5740,5,8.710801393728223e-4
OBS-006-003,FSTL1,5740,2,3.484320557491289e-4
OBS-006-003,FSTL3,5740,25,0.004355400696864111
OBS-006-003,FSTL4,5740,2,3.484320557491289e-4
OBS-006-003,FSTL5,5740,3,5.226480836236934e-4
OBS-006-003,FTCDNL1,5740,100,0.017421602787456445
OBS-006-003,FTH1,5740,5554,0.967595818815331
OBS-006-003,FTL,5740,5725,0.9973867595818815
OBS-006-003,FTO,5740,3100,0.5400696864111498
OBS-006-003,FTSJ1,5740,850,0.1480836236933798
OBS-006-003,FTSJ3,5740,706,0.1229965156794425
OBS-006-003,FUBP1,5740,3523,0.6137630662020906
OBS-006-003,FUBP3,5740,1326,0.23101045296167247
OBS-006-003,FUCA1,5740,207,0.03606271777003484
OBS-006-003,FUCA2,5740,199,0.03466898954703833
OBS-006-003,FUK,5740,175,0.03048780487804878
OBS-006-003,FUNDC1,5740,419,0.07299651567944251
OBS-006-003,FUNDC2,5740,2075,0.3614982578397213
OBS-006-003,FUOM,5740,705,0.12282229965156795
OBS-006-003,FURIN,5740,3325,0.5792682926829268
OBS-006-003,FUS,5740,4860,0.8466898954703833
OBS-006-003,FUT1,5740,4,6.968641114982578e-4
OBS-006-003,FUT10,5740,629,0.10958188153310104
OBS-006-003,FUT11,5740,699,0.12177700348432055
OBS-006-003,FUT2,5740,8,0.0013937282229965157
OBS-006-003,FUT4,5740,145,0.025261324041811847
OBS-006-003,FUT6,5740,2,3.484320557491289e-4
OBS-006-003,FUT7,5740,4,6.968641114982578e-4
OBS-006-003,FUT8,5740,5293,0.9221254355400696
OBS-006-003,FUZ,5740,114,0.01986062717770035
OBS-006-003,FXN,5740,1220,0.21254355400696864
OBS-006-003,FXR1,5740,3565,0.6210801393728222
OBS-006-003,FXR2,5740,457,0.07961672473867595
OBS-006-003,FXYD1,5740,61,0.010627177700348432
OBS-006-003,FXYD2,5740,390,0.06794425087108014
OBS-006-003,FXYD3,5740,1,1.7421602787456446e-4
OBS-006-003,FXYD5,5740,5180,0.9024390243902439
OBS-006-003,FXYD6-FXYD2,5740,5,8.710801393728223e-4
OBS-006-003,FXYD7,5740,102,0.017770034843205575
OBS-006-003,FYB1,5740,4548,0.7923344947735191
OBS-006-003,FYB2,5740,1,1.7421602787456446e-4
OBS-006-003,FYCO1,5740,972,0.16933797909407666
OBS-006-003,FYN,5740,4691,0.8172473867595819
OBS-006-003,FYTTD1,5740,1985,0.34581881533101044
OBS-006-003,FZD1,5740,7,0.0012195121951219512
OBS-006-003,FZD2,5740,2,3.484320557491289e-4
OBS-006-003,FZD3,5740,183,0.031881533101045294
OBS-006-003,FZD4,5740,1,1.7421602787456446e-4
OBS-006-003,FZD5,5740,3,5.226480836236934e-4
OBS-006-003,FZD6,5740,147,0.025609756097560974
OBS-006-003,FZD7,5740,5,8.710801393728223e-4
OBS-006-003,FZD8,5740,4,6.968641114982578e-4
OBS-006-003,FZR1,5740,767,0.13362369337979094
OBS-006-003,G0S2,5740,40,0.006968641114982578
OBS-006-003,G2E3,5740,2376,0.4139372822299652
OBS-006-003,G3BP1,5740,3319,0.5782229965156794
OBS-006-003,G3BP2,5740,4075,0.7099303135888502
OBS-006-003,G6PC3,5740,376,0.06550522648083623
OBS-006-003,G6PD,5740,1700,0.2961672473867596
OBS-006-003,GAA,5740,190,0.033101045296167246
OBS-006-003,GAB1,5740,22,0.003832752613240418
OBS-006-003,GAB2,5740,3452,0.6013937282229965
OBS-006-003,GAB3,5740,1785,0.31097560975609756
OBS-006-003,GABARAP,5740,2101,0.36602787456445995
OBS-006-003,GABARAPL1,5740,464,0.0808362369337979
OBS-006-003,GABARAPL2,5740,4116,0.7170731707317073
OBS-006-003,GABBR1,5740,124,0.021602787456445994
OBS-006-003,GABBR2,5740,5,8.710801393728223e-4
OBS-006-003,GABPA,5740,1147,0.19982578397212544
OBS-006-003,GABPB1,5740,2588,0.4508710801393728
OBS-006-003,GABPB2,5740,1254,0.21846689895470384
OBS-006-003,GABRA2,5740,1,1.7421602787456446e-4
OBS-006-003,GABRA3,5740,8,0.0013937282229965157
OBS-006-003,GABRA5,5740,1,1.7421602787456446e-4
OBS-006-003,GABRA6,5740,2,3.484320557491289e-4
OBS-006-003,GABRB1,5740,3,5.226480836236934e-4
OBS-006-003,GABRB2,5740,3,5.226480836236934e-4
OBS-006-003,GABRB3,5740,7,0.0012195121951219512
OBS-006-003,GABRG2,5740,2,3.484320557491289e-4
OBS-006-003,GABRG3,5740,3,5.226480836236934e-4
OBS-006-003,GABRP,5740,9,0.0015679442508710801
OBS-006-003,GABRR1,5740,22,0.003832752613240418
OBS-006-003,GABRR2,5740,21,0.003658536585365854
OBS-006-003,GABRR3,5740,1,1.7421602787456446e-4
OBS-006-003,GAD1,5740,606,0.10557491289198606
OBS-006-003,GAD2,5740,2,3.484320557491289e-4
OBS-006-003,GADD45A,5740,1468,0.2557491289198606
OBS-006-003,GADD45B,5740,1484,0.25853658536585367
OBS-006-003,GADD45G,5740,3078,0.5362369337979094
OBS-006-003,GADD45GIP1,5740,4308,0.7505226480836237
OBS-006-003,GAGE10,5740,5,8.710801393728223e-4
OBS-006-003,GAK,5740,2105,0.3667247386759582
OBS-006-003,GAL3ST4,5740,1,1.7421602787456446e-4
OBS-006-003,GALC,5740,585,0.1019163763066202
OBS-006-003,GALE,5740,260,0.04529616724738676
OBS-006-003,GALK1,5740,1408,0.24529616724738676
OBS-006-003,GALK2,5740,1740,0.30313588850174217
OBS-006-003,GALM,5740,2347,0.40888501742160277
OBS-006-003,GALNS,5740,468,0.08153310104529617
OBS-006-003,GALNT1,5740,2467,0.4297909407665505
OBS-006-003,GALNT10,5740,2254,0.3926829268292683
OBS-006-003,GALNT11,5740,1420,0.24738675958188153
OBS-006-003,GALNT12,5740,97,0.016898954703832753
OBS-006-003,GALNT13,5740,3,5.226480836236934e-4
OBS-006-003,GALNT14,5740,11,0.001916376306620209
OBS-006-003,GALNT15,5740,3,5.226480836236934e-4
OBS-006-003,GALNT16,5740,1,1.7421602787456446e-4
OBS-006-003,GALNT17,5740,8,0.0013937282229965157
OBS-006-003,GALNT18,5740,2,3.484320557491289e-4
OBS-006-003,GALNT2,5740,1695,0.2952961672473868
OBS-006-003,GALNT3,5740,1016,0.17700348432055749
OBS-006-003,GALNT4,5740,31,0.0054006968641114985
OBS-006-003,GALNT5,5740,2,3.484320557491289e-4
OBS-006-003,GALNT6,5740,432,0.07526132404181185
OBS-006-003,GALNT7,5740,1605,0.27961672473867594
OBS-006-003,GALNT8,5740,24,0.004181184668989547
OBS-006-003,GALNT9,5740,2,3.484320557491289e-4
OBS-006-003,GALNTL5,5740,3,5.226480836236934e-4
OBS-006-003,GALNTL6,5740,13,0.002264808362369338
OBS-006-003,GALR2,5740,7,0.0012195121951219512
OBS-006-003,GALR3,5740,12,0.0020905923344947735
OBS-006-003,GALT,5740,403,0.07020905923344947
OBS-006-003,GAMT,5740,864,0.1505226480836237
OBS-006-003,GAN,5740,744,0.12961672473867597
OBS-006-003,GANAB,5740,1738,0.30278745644599303
OBS-006-003,GANC,5740,453,0.07891986062717771
OBS-006-003,GAP43,5740,3,5.226480836236934e-4
OBS-006-003,GAPDH,5740,5702,0.9933797909407666
OBS-006-003,GAPDHS,5740,8,0.0013937282229965157
OBS-006-003,GAPVD1,5740,2445,0.4259581881533101
OBS-006-003,GAR1,5740,1449,0.2524390243902439
OBS-006-003,GAREM1,5740,90,0.0156794425087108
OBS-006-003,GAREM2,5740,60,0.010452961672473868
OBS-006-003,GARNL3,5740,129,0.022473867595818816
OBS-006-003,GARS,5740,2251,0.3921602787456446
OBS-006-003,GART,5740,1760,0.30662020905923343
OBS-006-003,GAS1,5740,2,3.484320557491289e-4
OBS-006-003,GAS2,5740,36,0.0062717770034843206
OBS-006-003,GAS2L1,5740,430,0.07491289198606271
OBS-006-003,GAS2L3,5740,222,0.03867595818815331
OBS-006-003,GAS6,5740,17,0.002961672473867596
OBS-006-003,GAS7,5740,3,5.226480836236934e-4
OBS-006-003,GAS8,5740,24,0.004181184668989547
OBS-006-003,GATA3,5740,2288,0.3986062717770035
OBS-006-003,GATA5,5740,1,1.7421602787456446e-4
OBS-006-003,GATAD1,5740,651,0.11341463414634147
OBS-006-003,GATAD2A,5740,3532,0.6153310104529617
OBS-006-003,GATAD2B,5740,3633,0.6329268292682927
OBS-006-003,GATB,5740,380,0.06620209059233449
OBS-006-003,GATC,5740,598,0.10418118466898954
OBS-006-003,GATD1,5740,626,0.10905923344947735
OBS-006-003,GATD3A,5740,39,0.006794425087108014
OBS-006-003,GATD3B,5740,188,0.032752613240418116
OBS-006-003,GATM,5740,53,0.009233449477351916
OBS-006-003,GBA,5740,632,0.11010452961672473
OBS-006-003,GBA2,5740,404,0.07038327526132404
OBS-006-003,GBE1,5740,1670,0.29094076655052264
OBS-006-003,GBF1,5740,3099,0.5398954703832752
OBS-006-003,GBGT1,5740,6,0.0010452961672473868
OBS-006-003,GBP1,5740,963,0.16777003484320557
OBS-006-003,GBP2,5740,2340,0.4076655052264808
OBS-006-003,GBP3,5740,901,0.15696864111498257
OBS-006-003,GBP4,5740,1531,0.2667247386759582
OBS-006-003,GBP5,5740,3540,0.6167247386759582
OBS-006-003,GBP6,5740,3,5.226480836236934e-4
OBS-006-003,GBP7,5740,3,5.226480836236934e-4
OBS-006-003,GBX1,5740,4,6.968641114982578e-4
OBS-006-003,GC,5740,1,1.7421602787456446e-4
OBS-006-003,GCA,5740,409,0.07125435540069687
OBS-006-003,GCAT,5740,616,0.1073170731707317
OBS-006-003,GCC1,5740,193,0.03362369337979094
OBS-006-003,GCC2,5740,3303,0.5754355400696864
OBS-006-003,GCDH,5740,769,0.13397212543554007
OBS-006-003,GCFC2,5740,996,0.1735191637630662
OBS-006-003,GCH1,5740,1569,0.27334494773519163
OBS-006-003,GCHFR,5740,966,0.16829268292682928
OBS-006-003,GCK,5740,7,0.0012195121951219512
OBS-006-003,GCKR,5740,2,3.484320557491289e-4
OBS-006-003,GCLC,5740,935,0.16289198606271776
OBS-006-003,GCLM,5740,2870,0.5
OBS-006-003,GCM1,5740,3,5.226480836236934e-4
OBS-006-003,GCN1,5740,1095,0.19076655052264807
OBS-006-003,GCNA,5740,159,0.02770034843205575
OBS-006-003,GCNT1,5740,980,0.17073170731707318
OBS-006-003,GCNT2,5740,163,0.028397212543554005
OBS-006-003,GCNT3,5740,5,8.710801393728223e-4
OBS-006-003,GCNT7,5740,103,0.01794425087108014
OBS-006-003,GCOM1,5740,1,1.7421602787456446e-4
OBS-006-003,GCSAM,5740,89,0.015505226480836238
OBS-006-003,GCSAML,5740,1,1.7421602787456446e-4
OBS-006-003,GCSH,5740,1133,0.19738675958188154
OBS-006-003,GDA,5740,2,3.484320557491289e-4
OBS-006-003,GDAP1,5740,582,0.10139372822299651
OBS-006-003,GDAP1L1,5740,9,0.0015679442508710801
OBS-006-003,GDAP2,5740,998,0.17386759581881533
OBS-006-003,GDE1,5740,1784,0.310801393728223
OBS-006-003,GDF11,5740,512,0.089198606271777
OBS-006-003,GDF15,5740,2,3.484320557491289e-4
OBS-006-003,GDF5,5740,5,8.710801393728223e-4
OBS-006-003,GDF5OS,5740,1,1.7421602787456446e-4
OBS-006-003,GDF7,5740,1,1.7421602787456446e-4
OBS-006-003,GDF9,5740,4,6.968641114982578e-4
OBS-006-003,GDI1,5740,837,0.14581881533101046
OBS-006-003,GDI2,5740,3832,0.667595818815331
OBS-006-003,GDNF,5740,1,1.7421602787456446e-4
OBS-006-003,GDPD1,5740,178,0.031010452961672475
OBS-006-003,GDPD2,5740,2,3.484320557491289e-4
OBS-006-003,GDPD3,5740,44,0.007665505226480836
OBS-006-003,GDPD4,5740,5,8.710801393728223e-4
OBS-006-003,GDPD5,5740,175,0.03048780487804878
OBS-006-003,GDPGP1,5740,75,0.013066202090592335
OBS-006-003,GEM,5740,49,0.00853658536585366
OBS-006-003,GEMIN2,5740,804,0.14006968641114984
OBS-006-003,GEMIN4,5740,298,0.05191637630662021
OBS-006-003,GEMIN5,5740,484,0.0843205574912892
OBS-006-003,GEMIN6,5740,1117,0.1945993031358885
OBS-006-003,GEMIN7,5740,623,0.10853658536585366
OBS-006-003,GEMIN8,5740,370,0.06445993031358885
OBS-006-003,GEN1,5740,1486,0.2588850174216028
OBS-006-003,GET4,5740,58,0.010104529616724738
OBS-006-003,GFER,5740,1513,0.263588850174216
OBS-006-003,GFI1,5740,926,0.1613240418118467
OBS-006-003,GFI1B,5740,4,6.968641114982578e-4
OBS-006-003,GFM1,5740,1225,0.21341463414634146
OBS-006-003,GFM2,5740,831,0.14477351916376308
OBS-006-003,GFOD1,5740,856,0.14912891986062718
OBS-006-003,GFOD2,5740,599,0.10435540069686411
OBS-006-003,GFPT1,5740,2874,0.5006968641114983
OBS-006-003,GFPT2,5740,13,0.002264808362369338
OBS-006-003,GFRA1,5740,2,3.484320557491289e-4
OBS-006-003,GFRA2,5740,5,8.710801393728223e-4
OBS-006-003,GFRA3,5740,10,0.0017421602787456446
OBS-006-003,GGA1,5740,1984,0.3456445993031359
OBS-006-003,GGA2,5740,2425,0.42247386759581884
OBS-006-003,GGA3,5740,1050,0.18292682926829268
OBS-006-003,GGACT,5740,200,0.03484320557491289
OBS-006-003,GGCT,5740,2230,0.3885017421602787
OBS-006-003,GGCX,5740,558,0.09721254355400696
OBS-006-003,GGH,5740,1799,0.31341463414634146
OBS-006-003,GGNBP2,5740,2880,0.5017421602787456
OBS-006-003,GGPS1,5740,533,0.09285714285714286
OBS-006-003,GGT1,5740,534,0.09303135888501742
