gene,Tumor digest,pre-REP,post-REP Conv,post-REP CytoTIL15,PDx Conv,PDx CytoTIL15
LIPA,0.05563798219584569,0.07411242603550296,0.11881533101045295,0.09901170193415389,0.0395778364116095,0.05437352245862884
LIPC,0.01483679525222552,0.07928994082840236,0.05923344947735191,0.04935427150912508,0.0633245382585752,0.05673758865248227
LIPE,0.01557863501483679,0.03624260355029585,0.04547038327526132,0.03443885284666222,0.00527704485488126,0.0260047281323877
LIPG,0.00148367952522255,1.4792899408284024e-4,1.7421602787456446e-4,1.8189534954223005e-4,NA,NA
LIPH,7.41839762611276e-4,2.958579881656805e-4,1.7421602787456446e-4,3.0315891590371673e-4,NA,NA
LIPN,7.41839762611276e-4,1.4792899408284024e-4,1.7421602787456446e-4,5.456860486266901e-4,NA,NA
LIPT1,0.00741839762611276,0.03032544378698224,0.03414634146341464,0.02146365124598314,NA,0.00709219858156028
LIPT2,0.00222551928783382,0.00857988165680473,0.00574912891986062,0.00472927908809798,NA,0.00236406619385342
LITAF,0.4836795252225519,0.5365384615384615,0.5006968641114983,0.4403080094585582,0.3852242744063325,0.4018912529550828
LIX1,0.00148367952522255,5.91715976331361e-4,NA,5.456860486266901e-4,NA,NA
LIX1L,0.08605341246290801,0.1636094674556213,0.19059233449477353,0.16594919056569454,0.06068601583113457,0.09692671394799054
LKAAEAR1,0.00148367952522255,0.00872781065088757,0.02613240418118467,0.011338143454799,0.00263852242744063,NA
LLGL1,0.00667655786350148,0.0121301775147929,0.01550522648083623,0.01170193415388346,0.00263852242744063,0.01418439716312056
LLGL2,0.05712166172106825,0.1121301775147929,0.11968641114982578,0.1134420663311708,0.05013192612137203,0.08037825059101655
LLPH,0.1298219584569733,0.26804733727810653,0.4069686411149826,0.3421451524889347,0.1345646437994723,0.15839243498817968
LMAN1,0.24925816023738873,0.5661242603550296,0.6846689895470384,0.5516279633784029,0.25065963060686014,0.25295508274231676
LMAN2,0.2344213649851632,0.5829881656804734,0.7911149825783972,0.5955253744012612,0.27440633245382584,0.37825059101654845
LMAN2L,0.03486646884272997,0.03949704142011834,0.05278745644599303,0.03795549627114533,0.01055408970976253,0.00472813238770685
LMBR1,0.2032640949554896,0.49792899408284025,0.4130662020905923,0.3166191717698418,0.158311345646438,0.2789598108747045
LMBR1L,0.0956973293768546,0.1051775147928994,0.05958188153310104,0.0537197598981386,0.02110817941952506,0.03073286052009456
LMBRD1,0.32270029673590506,0.46420118343195266,0.3470383275261324,0.3011580670587522,0.1741424802110818,0.2198581560283688
LMBRD2,0.04747774480712166,0.13402366863905327,0.15331010452961671,0.12853938034317589,0.03430079155672823,0.04728132387706856
LMCD1,0.10237388724035608,0.12988165680473374,0.11411149825783971,0.02279755047595949,0.13720316622691292,0.1536643026004728
LMF1,0.04673590504451038,0.06568047337278106,0.05209059233449477,0.04626205056690717,0.0158311345646438,0.0260047281323877
LMF2,0.10682492581602374,0.1099112426035503,0.2242160278745645,0.1523070393500273,0.0949868073878628,0.13238770685579196
LMLN,0.0059347181008902,0.00784023668639053,0.01219512195121951,0.01073182562299157,0.0079155672823219,0.01182033096926714
LMNA,0.22551928783382788,0.075,0.605226480836237,0.32207603225610865,0.3403693931398417,0.32860520094562645
LMNB1,0.25,0.2702662721893491,0.46933797909407665,0.323894985751531,0.20052770448548812,0.2293144208037825
LMNB2,0.04673590504451038,0.10828402366863904,0.1954703832752613,0.1313284423694901,0.08970976253298153,0.1182033096926714
LMNTD1,0.00222551928783382,5.91715976331361e-4,5.226480836236934e-4,7.882131813496635e-4,NA,0.00472813238770685
LMNTD2,0.00445103857566765,0.00621301775147929,6.968641114982578e-4,0.00206148062814527,0.00263852242744063,0.00236406619385342
LMO1,7.41839762611276e-4,2.958579881656805e-4,3.484320557491289e-4,1.2126356636148667e-4,NA,NA
LMO2,0.00964391691394658,NA,6.968641114982578e-4,3.637906990844601e-4,NA,NA
LMO4,0.22774480712166173,0.35310650887573963,0.45766550522648086,0.3797368580609955,0.15303430079155672,0.2222222222222222
LMO7,0.02967359050445104,0.08180473372781065,0.1078397212543554,0.07572909719274844,0.04485488126649076,0.05673758865248227
LMO7DN,7.41839762611276e-4,NA,NA,NA,NA,NA
LMOD1,0.00222551928783382,5.91715976331361e-4,3.484320557491289e-4,6.063178318074335e-4,NA,NA
LMOD3,0.01632047477744807,0.0136094674556213,0.02700348432055749,0.03825865518704905,0.0158311345646438,0.02127659574468085
LMTK2,0.12166172106824924,0.23224852071005916,0.15348432055749128,0.12890317104226034,0.11609498680738786,0.13947990543735225
LMTK3,0.00890207715133531,0.02618343195266272,0.01080139372822299,0.01042866670708785,0.00263852242744063,0.00472813238770685
LMX1A,7.41839762611276e-4,1.4792899408284024e-4,1.7421602787456446e-4,1.2126356636148667e-4,NA,NA
LMX1B,7.41839762611276e-4,4.437869822485207e-4,NA,2.4252713272297335e-4,NA,NA
LNP1,0.00741839762611276,0.00621301775147929,0.01411149825783972,0.01346025586612502,0.00263852242744063,0.00472813238770685
LNPEP,0.3115727002967359,0.5659763313609467,0.7121951219512195,0.6063178318074335,0.2612137203166227,0.3120567375886525
LNPK,0.11201780415430268,0.2653846153846154,0.3724738675958188,0.2710847026011035,0.11345646437994723,0.1111111111111111
LNX1,0.00222551928783382,0.003698224852071,0.00662020905923345,0.00885224034438852,NA,0.01654846335697399
LNX2,0.07344213649851632,0.09053254437869822,0.0940766550522648,0.07912447705087007,0.01846965699208443,0.04491725768321513
LONP1,0.04970326409495549,0.16079881656804734,0.1343205574912892,0.09058388407203057,0.05804749340369393,0.06146572104018912
LONP2,0.15875370919881307,0.3908284023668639,0.4473867595818815,0.3395986175953435,0.13720316622691292,0.16784869976359337
LONRF1,0.064540059347181,0.09023668639053256,0.07665505226480836,0.05062753895592069,0.0316622691292876,0.03546099290780142
LONRF2,0.00148367952522255,0.0878698224852071,0.13118466898954703,0.05475050021221124,0.0949868073878628,0.03546099290780142
LONRF3,0.03338278931750742,0.0014792899408284,NA,1.2126356636148667e-4,0.01319261213720316,0.00472813238770685
LOX,0.00741839762611276,2.958579881656805e-4,3.484320557491289e-4,1.8189534954223005e-4,NA,NA
LOXHD1,0.00222551928783382,8.875739644970414e-4,5.226480836236934e-4,3.637906990844601e-4,NA,NA
LOXL1,0.0059347181008902,0.08698224852071006,0.05017421602787456,0.02892136057721457,0.00263852242744063,0.00472813238770685
LOXL2,0.01483679525222552,0.01937869822485207,0.02456445993031359,0.01291456981749833,NA,NA
LOXL3,0.00222551928783382,0.0044378698224852,0.0073170731707317,0.00369853877402534,NA,0.00945626477541371
LPA,7.41839762611276e-4,NA,1.7421602787456446e-4,1.8189534954223005e-4,NA,NA
LPAR1,0.00890207715133531,2.958579881656805e-4,1.7421602787456446e-4,1.2126356636148667e-4,NA,NA
LPAR2,0.05934718100890208,0.08047337278106509,0.082404181184669,0.06214757776026193,0.02638522427440633,0.04491725768321513
LPAR3,0.0029673590504451,1.4792899408284024e-4,0.0019163763066202,0.00133389922997635,0.00263852242744063,NA
LPAR4,7.41839762611276e-4,1.4792899408284024e-4,1.7421602787456446e-4,1.8189534954223005e-4,0.00263852242744063,NA
LPAR5,0.00890207715133531,0.05872781065088757,0.05627177700348432,0.04116898077972473,0.02110817941952506,0.02127659574468085
LPAR6,0.14020771513353117,0.439792899408284,0.48205574912891985,0.592008730976778,0.04221635883905013,0.0425531914893617
LPCAT1,0.06231454005934718,0.0948224852071006,0.08780487804878048,0.06990844600739708,0.0633245382585752,0.06855791962174941
LPCAT2,0.01483679525222552,0.00192307692307692,0.00609756097560975,0.00357727520766385,NA,0.00709219858156028
LPCAT3,0.1394658753709199,0.20532544378698225,0.2519163763066202,0.1895349542230037,0.07651715039577836,0.13238770685579196
LPCAT4,0.05637982195845697,0.12603550295857988,0.154006968641115,0.12132419814466744,0.0712401055408971,0.08274231678486997
LPGAT1,0.10979228486646884,0.3591715976331361,0.4236933797909408,0.4366094706845328,0.12137203166226912,0.16784869976359337
LPIN1,0.2129080118694362,0.2247041420118343,0.3205574912891986,0.2610198265931001,0.12137203166226912,0.17966903073286053
LPIN2,0.4124629080118694,0.5013313609467456,0.5458188153310104,0.4803249863578488,0.15303430079155672,0.2033096926713948
LPIN3,0.0029673590504451,4.437869822485207e-4,1.7421602787456446e-4,1.2126356636148667e-4,NA,0.00236406619385342
LPL,0.00445103857566765,NA,3.484320557491289e-4,NA,NA,0.00472813238770685
LPO,0.00445103857566765,0.00251479289940828,3.484320557491289e-4,0.00121263566361486,0.00263852242744063,0.00236406619385342
LPP,0.35534124629080116,0.704585798816568,0.7350174216027875,0.6178378706117746,0.2849604221635884,0.44208037825059104
LPXN,0.3182492581602374,0.4556213017751479,0.7024390243902439,0.5630267386163827,0.33509234828496043,0.37825059101654845
LRAT,0.00148367952522255,NA,NA,5.456860486266901e-4,NA,NA
LRBA,0.7129080118694362,0.8158284023668639,0.7968641114982579,0.6982356151094403,0.5461741424802111,0.6690307328605201
LRCH1,0.24629080118694363,0.3022189349112426,0.4092334494773519,0.29661068332019647,0.3007915567282322,0.2576832151300236
LRCH2,0.00222551928783382,1.4792899408284024e-4,3.484320557491289e-4,6.0631783180743344e-5,0.00527704485488126,0.00236406619385342
LRCH3,0.29451038575667654,0.5028106508875739,0.5325783972125435,0.4444916024980295,0.316622691292876,0.3073286052009456
LRCH4,0.1112759643916914,0.1547337278106509,0.20034843205574912,0.14891165949190566,0.06596306068601583,0.09456264775413711
LRFN1,0.00445103857566765,0.02485207100591716,0.02073170731707317,0.01570363184381252,0.00527704485488126,0.00472813238770685
LRFN2,0.00148367952522255,0.00428994082840236,0.00365853658536585,0.00321348450857939,NA,NA
LRFN3,0.00148367952522255,0.01420118343195266,0.02177700348432056,0.01897774813557266,NA,0.00709219858156028
LRFN4,0.01186943620178041,0.01775147928994083,0.03466898954703833,0.02516219002000849,0.02902374670184696,0.01654846335697399
LRFN5,0.00445103857566765,2.958579881656805e-4,NA,2.4252713272297335e-4,NA,NA
LRG1,7.41839762611276e-4,1.4792899408284024e-4,NA,1.8189534954223005e-4,NA,0.00236406619385342
LRGUK,0.00445103857566765,0.00650887573964497,0.00592334494773519,0.00351664342448311,0.01319261213720316,0.02127659574468085
LRIF1,0.14836795252225518,0.22603550295857988,0.2554006968641115,0.20263141939004423,0.09762532981530345,0.13002364066193853
LRIG1,0.14094955489614244,0.1309171597633136,0.05470383275261324,0.05038501182319772,0.158311345646438,0.2647754137115839
LRIG2,0.0712166172106825,0.1547337278106509,0.15853658536585366,0.14363669435518098,0.0395778364116095,0.05200945626477541
LRIG3,0.00964391691394658,0.0059171597633136,0.01062717770034843,0.00381980234038683,0.01055408970976253,0.00236406619385342
LRMDA,0.05415430267062315,0.00177514792899408,0.00209059233449477,0.00212211241132601,0.00263852242744063,0.01182033096926714
LRMP,0.3086053412462908,0.26671597633136096,0.18170731707317073,0.118353240768811,0.2717678100263852,0.16784869976359337
LRP1,0.01928783382789317,0.00177514792899408,5.226480836236934e-4,2.4252713272297335e-4,0.00263852242744063,0.01654846335697399
LRP10,0.1387240356083086,0.2235207100591716,0.25609756097560976,0.1862002061480628,0.08179419525065963,0.10401891252955082
LRP11,0.01038575667655786,0.00843195266272189,0.02944250871080139,0.01370278299884799,0.00527704485488126,0.00945626477541371
LRP12,0.02077151335311572,0.03150887573964497,0.0794425087108014,0.05881282968532105,0.00263852242744063,0.01654846335697399
LRP1B,0.01038575667655786,0.00355029585798816,0.00592334494773519,0.00612381010125507,NA,0.01182033096926714
LRP2,0.00370919881305638,4.437869822485207e-4,6.968641114982578e-4,6.063178318074335e-4,NA,NA
LRP2BP,0.03783382789317507,0.04674556213017751,0.03275261324041811,0.03261989935123992,0.01055408970976253,0.01654846335697399
LRP3,0.00148367952522255,7.396449704142012e-4,6.968641114982578e-4,7.882131813496635e-4,NA,0.00236406619385342
LRP4,0.00445103857566765,0.0044378698224852,0.00400696864111498,0.00485054265445946,NA,0.00472813238770685
LRP5,0.00519287833827893,0.03150887573964497,0.04181184668989547,0.04335172497423149,0.00527704485488126,0.00945626477541371
LRP5L,0.0400593471810089,0.06227810650887574,0.04198606271777003,0.02655672103316558,0.01846965699208443,0.01418439716312056
LRP6,0.00741839762611276,5.91715976331361e-4,6.968641114982578e-4,3.637906990844601e-4,0.01055408970976253,0.01418439716312056
LRP8,0.0586053412462908,0.22603550295857988,0.40818815331010455,0.27702661735281636,0.06860158311345646,0.05673758865248227
LRPAP1,0.17210682492581603,0.4423076923076923,0.7644599303135888,0.47292790880979807,0.24802110817941952,0.33569739952718675
LRPPRC,0.22403560830860533,0.33106508875739643,0.4714285714285714,0.3660340750621476,0.1899736147757256,0.20567375886524825
LRR1,0.04451038575667656,0.17233727810650887,0.3642857142857142,0.2183350512338568,0.07651715039577836,0.08983451536643026
LRRC1,0.00667655786350148,0.00355029585798816,0.00766550522648083,0.00260716667677196,0.00263852242744063,0.00236406619385342
LRRC10B,0.00222551928783382,1.4792899408284024e-4,1.7421602787456446e-4,1.2126356636148667e-4,NA,NA
LRRC14,0.03635014836795252,0.03328402366863906,0.07595818815331011,0.05177954283635482,0.0395778364116095,0.02127659574468085
LRRC15,0.00445103857566765,NA,NA,6.0631783180743344e-5,NA,NA
LRRC17,0.00222551928783382,0.00118343195266272,5.226480836236934e-4,6.669496149881768e-4,NA,NA
LRRC19,7.41839762611276e-4,0.00340236686390532,0.00331010452961672,0.00375917055720608,0.00527704485488126,0.00709219858156028
LRRC2,0.02299703264094955,0.00177514792899408,NA,3.637906990844601e-4,NA,0.00709219858156028
LRRC20,0.01186943620178041,0.01642011834319526,0.04425087108013937,0.01788637603831928,0.01319261213720316,0.01418439716312056
LRRC23,0.08456973293768547,0.1849112426035503,0.19076655052264807,0.12944885709088705,0.09234828496042216,0.08274231678486997
LRRC24,0.00519287833827893,0.00399408284023668,0.00278745644599303,0.00248590311041047,0.00263852242744063,0.00472813238770685
LRRC25,0.00667655786350148,1.4792899408284024e-4,NA,1.2126356636148667e-4,NA,NA
LRRC26,0.0059347181008902,7.396449704142012e-4,0.00418118466898954,8.488449645304068e-4,0.0158311345646438,0.01891252955082742
LRRC27,0.00667655786350148,0.00754437869822485,0.0181184668989547,0.00860971321166555,NA,0.00945626477541371
LRRC28,0.1698813056379822,0.15695266272189348,0.16968641114982577,0.10731825622991573,0.35883905013192613,0.32387706855791965
LRRC29,0.00667655786350148,0.01405325443786982,0.01306620209059233,0.00927666282665373,0.01055408970976253,0.01654846335697399
LRRC3,0.00148367952522255,0.00340236686390532,0.00313588850174216,0.00278906202631419,0.00263852242744063,0.00236406619385342
LRRC31,0.00148367952522255,NA,1.7421602787456446e-4,1.8189534954223005e-4,NA,NA
LRRC32,0.01557863501483679,4.437869822485207e-4,1.7421602787456446e-4,6.0631783180743344e-5,0.00527704485488126,0.00472813238770685
LRRC34,0.00519287833827893,0.05650887573964497,0.0813588850174216,0.05772145758806767,0.01055408970976253,0.01418439716312056
LRRC36,0.00222551928783382,8.875739644970414e-4,0.00104529616724738,3.0315891590371673e-4,0.00263852242744063,0.00236406619385342
LRRC37A,0.00816023738872403,0.01242603550295858,0.01045296167247386,0.01473352331292063,NA,0.01182033096926714
LRRC37A2,0.05934718100890208,0.06331360946745562,0.0627177700348432,0.08324743830716061,0.0158311345646438,0.02364066193853428
LRRC37A3,0.03115727002967359,0.08106508875739644,0.08710801393728224,0.07815436851997817,0.01319261213720316,0.02127659574468085
LRRC37B,0.107566765578635,0.17914201183431952,0.15278745644599304,0.1338749772630813,0.05277044854881266,0.0591016548463357
LRRC38,7.41839762611276e-4,2.958579881656805e-4,NA,3.0315891590371673e-4,NA,0.00236406619385342
LRRC39,0.00445103857566765,0.0158284023668639,0.00749128919860627,0.0095191899593767,NA,0.00709219858156028
LRRC3B,7.41839762611276e-4,1.4792899408284024e-4,NA,1.8189534954223005e-4,NA,NA
LRRC4,0.00222551928783382,0.00428994082840236,0.00104529616724738,0.00194021706178378,0.00263852242744063,0.00236406619385342
LRRC40,0.142433234421365,0.22840236686390533,0.19181184668989548,0.15285272539865397,0.08443271767810026,0.11583924349881795
LRRC41,0.07492581602373888,0.17115384615384616,0.18101045296167248,0.1278724307281877,0.07387862796833773,0.09456264775413711
LRRC42,0.021513353115727,0.07440828402366864,0.1313588850174216,0.0733038258655187,0.03430079155672823,0.06382978723404255
LRRC45,0.02225519287833828,0.05369822485207101,0.10261324041811846,0.05014248469047475,0.0316622691292876,0.05437352245862884
LRRC46,7.41839762611276e-4,0.0014792899408284,0.00313588850174216,0.00157642636269932,0.00263852242744063,NA
LRRC47,0.04154302670623145,0.09363905325443787,0.1318815331010453,0.0997392833323228,0.0395778364116095,0.05437352245862884
LRRC49,0.00222551928783382,4.437869822485207e-4,0.00121951219512195,2.4252713272297335e-4,0.00263852242744063,0.00236406619385342
LRRC4B,7.41839762611276e-4,2.958579881656805e-4,6.968641114982578e-4,6.669496149881768e-4,NA,0.00236406619385342
LRRC4C,0.00816023738872403,0.00266272189349112,0.00331010452961672,0.00412296125629054,0.0158311345646438,0.00945626477541371
LRRC56,0.00222551928783382,0.0044378698224852,0.00958188153310104,0.00697265506578548,NA,NA
LRRC57,0.06231454005934718,0.08180473372781065,0.13832752613240418,0.1142909112957012,0.05277044854881266,0.06855791962174941
